3.104308909849477160e+00
3.056010904753248436e+00
3.007427674642984439e+00
2.958780001133447080e+00
2.910107883989907940e+00
2.861423939900417768e+00
2.812733387714713817e+00
2.764038773085426559e+00
2.715341484712758824e+00
2.666642344294786859e+00
2.617941869073315164e+00
2.569240400927464751e+00
2.520538174947279053e+00
2.471835358180280995e+00
2.423132072660786118e+00
2.374428409688337460e+00
2.325724439003837407e+00
2.277020214871608772e+00
2.228315780220667008e+00
2.179611169532287729e+00
2.130906410896579395e+00
2.082201527505576522e+00
2.033496538756543792e+00
1.984791461080812613e+00
1.936086308576376203e+00
1.887381093498309514e+00
1.838675826645090883e+00
1.789970517668124428e+00
1.741265175324401948e+00
1.692559807687161744e+00
1.643854422325883968e+00
1.595149026464527608e+00
1.546443627125265508e+00
1.497738231263909370e+00
1.449032845902631372e+00
1.400327478265391168e+00
1.351622135921668910e+00
1.302916826944702455e+00
1.254211560091483602e+00
1.205506345013417135e+00
1.156801192508980725e+00
1.108096114833249546e+00
1.059391126084216594e+00
1.010686242693213943e+00
9.619814840575052761e-01
9.132768733691264407e-01
8.645724387181842330e-01
8.158682145859558199e-01
7.671642439014558779e-01
7.184605809290069978e-01
6.697572954095121212e-01
6.210544786425142849e-01
5.723522526623283646e-01
5.236507845164779518e-01
4.749503092950064231e-01
4.262511688770346807e-01
3.775538805043668900e-01
3.288592658750794095e-01
2.801687136893753483e-01
2.314847695998852872e-01
1.828126524563463418e-01
1.341649789468091492e-01
8.558174883654476317e-02
3.728374374031617061e-02
